rmse_0,rmse_1,rmse_2,rmse_3,rmse_4,rmse_5,rmse_6,rmse_7,rmse_8,rmse_9
3.7253876040588607,3.7253876040588607,3.7253876040588607,3.7253876040588607,3.7253876040588607,3.7253876040588607,3.7253876040588607,3.7253876040588607,3.7253876040588607,3.7253876040588607
1.3222967018043064,1.3222967018043064,1.3222967018043064,1.322296701804306,1.322296701804306,1.3222967018043064,1.3222967018043064,1.322296701804306,1.322296701804306,1.322296701804306
0.8879091098698699,0.8879091098698632,1.0274165893073404,1.027416589307327,0.8879091098698535,1.0372374217282403,0.8879091098698475,0.8879091098698524,1.0507260025546923,1.050726002554671
