,conc_water,conc_co2,conc_nh3,r_0,g_0,b_0,r_1,g_1,b_1,r_2,g_2,b_2,r_3,g_3,b_3,r_4,g_4,b_4,r_5,g_5,b_5,r_6,g_6,b_6,r_7,g_7,b_7,r_8,g_8,b_8,r_9,g_9,b_9,r_10,g_10,b_10,r_11,g_11,b_11,r_12,g_12,b_12,r_13,g_13,b_13,r_14,g_14,b_14,r_15,g_15,b_15,r_16,g_16,b_16,r_17,g_17,b_17,r_18,g_18,b_18,r_19,g_19,b_19,r_20,g_20,b_20,r_21,g_21,b_21,r_22,g_22,b_22,r_23,g_23,b_23,r_24,g_24,b_24,r_25,g_25,b_25,r_26,g_26,b_26,r_27,g_27,b_27,r_28,g_28,b_28,r_29,g_29,b_29,r_30,g_30,b_30,r_31,g_31,b_31,r_32,g_32,b_32,r_33,g_33,b_33,r_34,g_34,b_34,r_35,g_35,b_35,r_36,g_36,b_36,r_37,g_37,b_37,r_38,g_38,b_38,r_39,g_39,b_39,r_40,g_40,b_40,r_41,g_41,b_41,r_42,g_42,b_42,r_43,g_43,b_43,r_44,g_44,b_44,r_45,g_45,b_45,r_46,g_46,b_46,r_47,g_47,b_47,r_48,g_48,b_48,r_49,g_49,b_49,r_50,g_50,b_50,r_51,g_51,b_51,r_52,g_52,b_52,r_53,g_53,b_53,r_54,g_54,b_54,r_55,g_55,b_55,r_56,g_56,b_56,r_57,g_57,b_57,r_58,g_58,b_58,r_59,g_59,b_59,r_60,g_60,b_60,r_61,g_61,b_61,r_62,g_62,b_62,r_63,g_63,b_63,r_64,g_64,b_64,r_65,g_65,b_65,r_66,g_66,b_66,r_67,g_67,b_67,r_68,g_68,b_68,r_69,g_69,b_69,r_70,g_70,b_70,r_71,g_71,b_71,r_72,g_72,b_72,r_73,g_73,b_73,r_74,g_74,b_74,r_75,g_75,b_75,r_76,g_76,b_76,r_77,g_77,b_77,r_78,g_78,b_78,r_79,g_79,b_79,r_80,g_80,b_80,r_81,g_81,b_81,r_82,g_82,b_82,r_83,g_83,b_83,r_84,g_84,b_84,r_85,g_85,b_85,r_86,g_86,b_86,r_87,g_87,b_87,r_88,g_88,b_88,r_89,g_89,b_89,r_90,g_90,b_90,r_91,g_91,b_91,r_92,g_92,b_92,r_93,g_93,b_93,r_94,g_94,b_94,r_95,g_95,b_95,r_96,g_96,b_96,r_97,g_97,b_97,r_98,g_98,b_98,r_99,g_99,b_99,r_100,g_100,b_100,r_101,g_101,b_101,r_102,g_102,b_102,r_103,g_103,b_103,r_104,g_104,b_104,r_105,g_105,b_105,r_106,g_106,b_106,r_107,g_107,b_107,r_108,g_108,b_108,r_109,g_109,b_109,r_110,g_110,b_110,r_111,g_111,b_111,r_112,g_112,b_112,r_113,g_113,b_113,r_114,g_114,b_114,r_115,g_115,b_115,r_116,g_116,b_116,r_117,g_117,b_117,r_118,g_118,b_118,r_119,g_119,b_119,r_120,g_120,b_120,r_121,g_121,b_121,r_122,g_122,b_122,r_123,g_123,b_123,r_124,g_124,b_124,r_125,g_125,b_125,r_126,g_126,b_126,r_127,g_127,b_127,r_128,g_128,b_128,r_129,g_129,b_129,r_130,g_130,b_130,r_131,g_131,b_131,r_132,g_132,b_132,r_133,g_133,b_133,r_134,g_134,b_134,r_135,g_135,b_135,r_136,g_136,b_136,r_137,g_137,b_137,r_138,g_138,b_138,r_139,g_139,b_139,r_140,g_140,b_140,r_141,g_141,b_141,r_142,g_142,b_142,r_143,g_143,b_143,r_144,g_144,b_144,r_145,g_145,b_145,r_146,g_146,b_146,r_147,g_147,b_147,r_148,g_148,b_148,r_149,g_149,b_149,r_150,g_150,b_150,r_151,g_151,b_151,r_152,g_152,b_152,r_153,g_153,b_153,r_154,g_154,b_154,r_155,g_155,b_155,r_156,g_156,b_156,r_157,g_157,b_157,r_158,g_158,b_158,r_159,g_159,b_159,r_160,g_160,b_160,r_161,g_161,b_161,r_162,g_162,b_162,r_163,g_163,b_163,r_164,g_164,b_164,r_165,g_165,b_165,r_166,g_166,b_166,r_167,g_167,b_167,r_168,g_168,b_168,r_169,g_169,b_169,r_170,g_170,b_170,r_171,g_171,b_171,r_172,g_172,b_172,r_173,g_173,b_173,r_174,g_174,b_174,r_175,g_175,b_175,r_176,g_176,b_176,r_177,g_177,b_177,r_178,g_178,b_178,r_179,g_179,b_179,r_180,g_180,b_180,r_181,g_181,b_181,r_182,g_182,b_182,r_183,g_183,b_183,r_184,g_184,b_184,r_185,g_185,b_185,r_186,g_186,b_186,r_187,g_187,b_187,r_188,g_188,b_188,r_189,g_189,b_189,r_190,g_190,b_190,r_191,g_191,b_191,r_192,g_192,b_192,r_193,g_193,b_193,r_194,g_194,b_194,r_195,g_195,b_195,r_196,g_196,b_196,r_197,g_197,b_197,r_198,g_198,b_198,r_199,g_199,b_199,r_200,g_200,b_200,r_201,g_201,b_201,r_202,g_202,b_202,r_203,g_203,b_203,r_204,g_204,b_204,r_205,g_205,b_205,r_206,g_206,b_206,r_207,g_207,b_207,r_208,g_208,b_208,r_209,g_209,b_209,r_210,g_210,b_210,r_211,g_211,b_211,r_212,g_212,b_212,r_213,g_213,b_213,r_214,g_214,b_214,r_215,g_215,b_215,r_216,g_216,b_216,r_217,g_217,b_217,r_218,g_218,b_218,r_219,g_219,b_219,r_220,g_220,b_220,r_221,g_221,b_221,r_222,g_222,b_222,r_223,g_223,b_223,r_224,g_224,b_224,r_225,g_225,b_225,r_226,g_226,b_226,r_227,g_227,b_227,r_228,g_228,b_228,r_229,g_229,b_229,r_230,g_230,b_230,r_231,g_231,b_231,r_232,g_232,b_232,r_233,g_233,b_233,r_234,g_234,b_234,r_235,g_235,b_235,r_236,g_236,b_236,r_237,g_237,b_237,r_238,g_238,b_238,r_239,g_239,b_239,r_240,g_240,b_240,r_241,g_241,b_241,r_242,g_242,b_242,r_243,g_243,b_243,r_244,g_244,b_244,r_245,g_245,b_245,r_246,g_246,b_246,r_247,g_247,b_247,r_248,g_248,b_248,r_249,g_249,b_249,r_250,g_250,b_250,r_251,g_251,b_251,r_252,g_252,b_252,r_253,g_253,b_253,r_254,g_254,b_254,r_255,g_255,b_255,r_256,g_256,b_256,r_257,g_257,b_257,r_258,g_258,b_258,r_259,g_259,b_259,r_260,g_260,b_260,r_261,g_261,b_261,r_262,g_262,b_262,r_263,g_263,b_263,r_264,g_264,b_264,r_265,g_265,b_265,r_266,g_266,b_266,r_267,g_267,b_267,r_268,g_268,b_268,r_269,g_269,b_269,r_270,g_270,b_270,r_271,g_271,b_271,r_272,g_272,b_272,r_273,g_273,b_273,r_274,g_274,b_274,r_275,g_275,b_275,r_276,g_276,b_276,r_277,g_277,b_277,r_278,g_278,b_278,r_279,g_279,b_279,r_280,g_280,b_280,r_281,g_281,b_281,r_282,g_282,b_282,r_283,g_283,b_283,r_284,g_284,b_284,r_285,g_285,b_285,r_286,g_286,b_286,r_287,g_287,b_287,r_288,g_288,b_288,r_289,g_289,b_289,r_290,g_290,b_290,r_291,g_291,b_291,r_292,g_292,b_292,r_293,g_293,b_293,r_294,g_294,b_294,r_295,g_295,b_295,r_296,g_296,b_296,r_297,g_297,b_297,r_298,g_298,b_298,r_299,g_299,b_299,r_300,g_300,b_300,r_301,g_301,b_301,r_302,g_302,b_302,r_303,g_303,b_303,r_304,g_304,b_304,r_305,g_305,b_305,r_306,g_306,b_306,r_307,g_307,b_307,r_308,g_308,b_308,r_309,g_309,b_309,r_310,g_310,b_310,r_311,g_311,b_311,r_312,g_312,b_312,r_313,g_313,b_313,r_314,g_314,b_314,r_315,g_315,b_315,r_316,g_316,b_316,r_317,g_317,b_317,r_318,g_318,b_318,r_319,g_319,b_319,r_320,g_320,b_320,r_321,g_321,b_321,r_322,g_322,b_322,r_323,g_323,b_323,r_324,g_324,b_324,r_325,g_325,b_325,r_326,g_326,b_326,r_327,g_327,b_327,r_328,g_328,b_328,r_329,g_329,b_329
1000_0_0,0.0,10,0,221.42119081106424,169.78443506797936,177.5926863572433,172.25229314420804,167.97919621749412,200.04434988179668,231.156330749354,222.44272179155902,227.27812230835488,224.50572994519186,214.46078724464374,230.12506228201298,221.91262872628724,212.57463414634145,228.30991869918705,214.0733624454148,218.7730713245997,178.0234352256186,223.9091849935317,211.39896507115137,222.5506683915481,230.223228166438,226.78911751257428,225.29090077732053,230.20174577195854,180.4136388434261,198.51598472449538,234.31612364243946,218.341186299081,179.0312447786132,230.28359035191775,220.54234875444843,231.9122973507315,214.42623951182304,203.53546910755148,222.76231884057972,242.91709306637003,236.810233592881,228.00956618464957,228.06388557806912,213.93396901072705,224.6285260230433,219.95640050697088,182.77490494296575,208.7427122940431,209.45391304347825,168.6217391304348,197.43574879227054,247.5672779575692,240.14102840704786,234.90715569938868,244.64767844767846,237.38939708939714,230.24740124740123,205.75225563909774,167.18546365914784,200.20263157894732,234.76141698676912,224.7985488689714,231.25463081519416,216.8617142857143,176.38857142857148,203.8953904761905,228.94136657433054,215.52289935364723,230.69224376731304,225.32810810810813,214.93900900900903,231.42675675675676,155.89684499314131,203.80384087791495,232.93497942386833,233.47961630695443,225.7792166266986,232.7017585931255,247.54070828769625,237.16633807959107,236.36823658269446,130.6644128113879,192.00237247924082,228.40344009489914,228.28919141914193,217.15701320132013,227.2706270627063,229.71133757961783,216.5983864118896,233.9218683651805,236.86422866750738,226.57091214796128,234.75931063472046,224.0864291772689,215.45564037319764,231.65623409669215,232.62703962703964,188.21678321678323,190.32074592074594,173.69012131715772,220.303986135182,237.33899480069323,247.86008617312962,239.81770466118294,232.8339208773991,160.509968847352,170.3897196261682,191.74361370716508,83.06248548199768,174.91436314363142,208.31265969802553,99.5761299435028,142.0670903954802,180.65988700564972,121.27720430107527,157.9483870967742,196.6238709677419,94.36011519078473,136.85255579553635,165.11691864650828,153.058382642998,219.0085798816568,233.10769230769228,150.61111111111111,161.79027777777776,180.55787037037038,118.63646799117,175.19735099337746,189.85456953642387,85.79399585921324,190.06542443064183,241.1189440993789,193.79979919678718,230.36144578313252,235.48413654618477,80.35070575461455,157.01943539630838,190.71031487513574,95.76693333333333,191.17106666666666,229.23386666666667,172.09421023046656,223.85486228218102,239.72096683530071,83.33956100051046,166.125370086779,204.2226646248086,97.32799545712665,165.04156729131174,195.44781374219198,93.54179104477612,196.42868988391376,229.9452736318408,139.51089108910892,155.96105610561057,180.96435643564354,212.41860465116278,213.43565891472866,140.18228128460686,65.75981873111782,153.63796576032226,222.42497482376638,97.68719806763283,163.2858695652174,199.0364734299517,115.02905701754386,196.63311403508771,231.8984649122807,99.28883205456097,153.91645353793692,182.91696504688835,126.14152046783626,186.01505847953212,234.66929824561402,244.1520876112252,235.18884325804245,226.86262833675568,121.34574468085107,136.0195035460993,170.71241134751773,151.35121951219512,204.56476964769647,232.0077687443541,177.23926940639274,144.83178082191782,185.78520547945206,71.13112582781456,160.8144812362031,200.46975717439298,241.96919875130075,235.9983350676379,229.76912937911902,113.34038267875127,152.826586102719,181.0835850956697,225.7465201465202,233.70622710622715,234.22344322344324,164.42384428223843,190.072506082725,206.22384428223847,122.34478707782672,164.77738619676944,207.03348017621147,90.91008939974456,144.92311621966792,173.7831417624521,67.3008695652174,195.9021256038647,229.87961352657004,103.38199608610567,152.46614481409,179.9716894977169,74.68365384615386,124.70272435897436,167.78974358974358,80.6030739673391,131.1256484149856,167.34370797310277,85.93165407220823,145.78589420654913,182.4532325776658,96.82905198776758,138.21437308868502,176.52752293577984,190.153125,201.89947916666668,210.0734375,123.51463844797176,181.76190476190473,200.34779541446204,63.653483386923895,185.67288317256165,240.6005359056806,67.73911646586346,163.0595983935743,229.11036144578318,96.2060606060606,141.6764163372859,186.76126482213436,121.66184397163121,164.52680851063826,198.8678014184397,89.2233009708738,188.49795037756206,240.60453074433656,73.10076335877865,159.00979643765902,191.13396946564887,136.9693693693694,172.08693693693695,183.30450450450454,155.53700305810398,181.81284403669727,196.50825688073394,105.28733850129197,129.33023255813953,163.99922480620157,54.796471680594244,168.23834726090993,239.01578458681524,132.99124087591238,154.30121654501218,179.03260340632602,148.20666666666668,178.53682539682544,199.85015873015874,112.83906581740978,142.88450106157114,176.79193205944802,179.5078787878788,207.7987878787879,218.43757575757573,165.87121212121212,189.92462121212122,210.982196969697,108.68250460405154,133.36574585635358,163.44898710865561,120.80485651214127,153.27902869757176,191.4538631346578,123.76681614349776,161.30941704035877,196.2140508221226,101.36982248520711,159.09625246548322,218.1988165680473,71.02977602108037,143.54650856389983,206.18392621870882,253.12102206736353,224.93101045296166,120.94378629500581,252.4450430228208,243.8454919566031,230.2282080059858,251.60746489283076,240.61995565410197,223.73584626755357,245.83713692946057,238.9888658367912,234.55366528354082,253.9007430997877,237.4468152866242,97.45796178343952,253.93220686123908,242.573579109063,105.09237071172555,253.9542456140351,244.05291228070172,107.69726315789472,253.68671462829738,233.44537170263794,116.40930455635491,252.39614695340504,240.31155913978498,168.51155913978494,253.27671691792293,234.71842546063652,94.31122278056952,249.0219689119171,239.9736787564767,226.15253886010362,247.47742222222226,238.23902222222222,208.66995555555556,253.11211594202896,222.57947826086956,137.81553623188407,253.3343982960596,225.4315228966986,90.01554845580404,253.5954655089242,240.6429329474192,134.04438012542207,253.2372013651877,241.861433447099,129.23208191126278,250.3374328940947,239.53528550512445,200.47486578818936,253.61631701631705,229.12517482517484,80.61958041958042,250.70366259711435,235.06111727709953,187.09367369589344,253.77550024402152,237.26032210834555,93.24177647632993,252.3960360360361,242.34546546546548,175.26414414414418,246.77695133149675,237.42865013774104,221.13232323232322,248.17677816224526,239.68865820838144,230.23552479815456,252.88453850676072,234.08465608465607,98.84432686654905,253.2231671554252,242.05845552297168,184.10879765395893,249.91476888387825,243.04509582863582,229.8314919203307,250.016,236.54382222222225,176.84942222222224,253.35781948168005,236.41054512958,114.18963360142985,249.7758362849272,240.13994490358124,213.9353797717434,253.91907514450867,235.8784585741811,156.05371868978807,253.42533333333338,239.19733333333335,166.0888,253.3409062693979,233.5266294227188,99.0342644320298,252.98745098039214,154.45411764705884,121.53490196078431,252.50430663221363,241.30077519379844,202.04883720930232,249.74421604191858,243.61273679967755,195.25272067714636,250.03157105361834,241.19677540307467,190.06299212598424,253.39440928270042,245.87858649789032,181.00917721518988,253.91048336472062,246.97263025737604,149.54739485247958,252.5963875205254,174.02561576354682,74.01050903119867,244.39387755102044,234.48873771730916,221.74338624338625,252.7643410852713,242.2201550387597,156.32403100775193,252.7697702539299,242.52438532849655,169.67456670697297,252.31428571428572,218.16231003039513,100.63404255319148,253.6087570621469,223.1505649717514,122.475,252.64934934934936,242.47547547547546,164.0902902902903,251.91126871552405,243.72568951930648,197.21985815602838,251.2860391086858,237.58781264211004,190.86894042746704,249.85654135338345,239.30817042606515,163.789373433584,253.3883161512027,221.66432989690722,102.56604810996562,253.50301994301995,237.04227920227922,119.61732193732193,252.35623409669213,238.45733672603902,159.9574215436811,250.36291079812207,240.49107981220652,172.6917840375587,253.00634184068056,240.7676720804331,129.36086620262955,250.26558675305975,240.39265658747303,208.9260619150468,253.82574114244395,243.30484454085325,111.95054229934925,250.52248644138504,240.23329161451818,199.11430955360865,241.71345755693577,209.77308488612832,132.70269151138714,253.65958815958817,239.9196911196911,123.3827541827542,221.46615776081424,220.56030534351146,129.93384223918574,232.06779661016952,230.04252696456084,223.8299948638932,231.59823788546257,182.71659324522764,153.43553597650515,249.56279069767444,237.30387596899223,146.06232558139536,253.01513687600644,213.6698872785829,75.69178743961352,253.6315211422295,244.6326194398682,154.60384404173527,253.98891257995732,244.25245202558636,109.59317697228146,253.11732909379973,238.54011658717545,136.6484366719661,253.57757575757574,236.98393939393938,104.28075757575758,243.6451491128728,239.02680256700646,234.72502831257077,252.33446969696973,226.96742424242427,102.06439393939395,253.57507788161993,239.67829698857733,121.80249221183801,253.39952153110048,230.08261562998402,84.30382775119617,249.86478209658418,240.4467216332941,225.47852375343535,251.75329650092084,240.49863720073668,210.52360957642728,253.55,239.68333333333334,110.61143790849671,253.24526881720433,236.20677419354837,118.41698924731183,253.79702233250626,244.48916459884202,118.32721257237385,253.82616310892166,237.51844553913523,101.68177339901476,253.31156973108193,236.05515947467165,108.65553470919325,253.04297734627826,242.95378640776696,143.92129449838188,253.75295551492988,238.5347958561852,124.06703229737965,249.17100825260138,238.98378184427702,222.86695371367063,252.05628604382932,237.02399077277968,124.43598615916954,253.04375987361774,226.53949447077412,87.71153238546604,252.01469450889405,233.15235885537513,101.49791183294663,247.2640060813379,234.32588369441277,216.92048650703154,251.72664783427496,235.413747645951,172.17749529190206,253.56607811663994,240.0840021401819,99.21690743713215,253.35811320754718,243.94767295597484,127.27257861635219,252.02172284644192,240.8417335473515,163.72124130551097,253.41379310344823,243.28793103448274,133.91436781609195,252.46919079435784,238.0558277654046,141.42672605790645,253.74601769911504,235.31887905604722,101.26460176991151,253.070740188773,237.26964729259808,116.13462493790364,252.38916666666665,237.22433333333336,143.4255,253.06153176675372,241.61296779808526,143.00513489991297,253.85473251028807,240.3672153635117,84.16351165980797,244.33938629676337,198.07263556116015,143.67339218158892,242.79003663003667,169.91091575091573,103.11003663003662,252.42475247524752,210.93905390539055,145.83201320132014,253.26450567260943,203.64797406807128,114.11745002701241,222.3506010928962,154.46994535519124,129.36874316939893,211.8052869116699,117.48188265635072,109.27943262411347,247.4144181256437,238.64297974596633,231.67119807758323,246.80060240963857,197.53323293172693,100.24528112449799,223.10406130268203,132.5664367816092,80.21318007662833,251.76536144578316,198.0238955823293,129.75130522088355,188.4404228855721,106.21194029850744,105.79042288557213,189.68451882845187,108.65774058577405,108.32064156206413,229.62310924369748,188.47801120448176,167.5501400560224,250.1822742474916,170.15328874024527,92.48350055741362,253.6835378323108,233.42280163599182,103.6124744376278,252.20455373406193,225.07513661202185,175.30100182149363,248.88194444444446,163.16906565656566,94.21401515151517,251.93059226627508,238.0521781693588,216.3286343612335,202.83990086741014,134.55055762081784,127.56902106567533,224.22904040404038,140.45479797979797,173.29545454545456,251.33233995584993,173.55673289183227,99.72494481236205,253.21163120567377,169.57645390070923,75.17858156028369,232.5367521367521,146.88709401709403,89.33136752136753,229.65957690108635,125.21578044596913,88.70508862206975,172.22853717026382,120.10791366906477,122.54988009592326,217.39491525423733,127.78531073446328,105.13887005649715,241.86200274348423,179.47133058984915,201.70562414266118,197.60646178092986,102.51599684791174,91.11315996847912,186.10682893847195,104.71142663962137,102.25287356321839,176.71416234887735,100.77720207253884,106.23402417962004,252.7918746940773,171.26617719040627,77.22790014684288,232.66888217522663,161.73534743202418,179.44572004028197,239.146116027532,229.1331366764995,210.4192723697148,233.4796504369538,155.9637952559301,188.75980024968788,238.72785388127852,147.75880263825468,78.67650938609842,253.0447058823529,228.3436274509804,158.75549019607843,250.068717948718,170.18987179487178,100.47461538461539,252.27490347490348,208.47361647361646,134.08481338481337,239.37435897435893,165.97471264367817,187.29902740937226,251.3750695603784,196.53667223149696,108.12509738452975,182.70935550935553,99.21413721413722,104.58253638253639,199.17082421590078,126.67571115973742,129.50970094821298,243.02541254125416,147.696699669967,88.52838283828382,187.11646258503404,113.13850340136057,118.09496598639458,237.93759318423855,189.67497337593178,201.33801916932907,217.08637071651088,136.23060747663553,93.64758566978192,249.30007137758747,144.38029978586727,69.38700927908637,253.37559912854033,199.3918663761801,107.44793028322442,253.56833547282838,207.15344458707742,104.933675652546,223.24289215686275,140.04522058823528,107.10845588235294,186.66080000000002,110.0368,117.46133333333334,177.52238562091503,88.98856209150328,99.09395424836603,206.0836666666667,137.8095,88.28175,253.3198298777247,233.1556618819777,109.30196703880915,214.82748538011694,162.98725146198834,132.36912280701753,215.17302001740646,142.57284595300263,143.28790252393384,203.39735682819384,147.57650513950077,132.39765051395005,180.84648862512367,109.0805143422354,116.38001978239369,203.7650743099788,106.94957537154988,97.65456475583865,240.0536959553696,175.31436541143657,110.28089260808926,190.62262996941897,84.68318042813456,88.19663608562692,253.91945477075586,233.17459727385383,155.81871127633212,253.42971147943524,210.22762430939227,81.89048496009823,253.8380281690141,232.71048513302034,73.2037558685446,247.24562962962966,207.80651851851857,214.03733333333332,199.285393258427,107.19895131086143,109.4008988764045,182.70381184103815,92.76447688564477,102.00535279805354,253.49825360668189,228.2689445709947,147.85345482156416,219.11346578366448,136.01611479028696,115.13664459161147,195.5320105820106,135.16587301587302,138.87539682539682,231.88205128205124,207.86769230769232,191.37216117216119,205.9438071487947,117.24821280133001,112.80781379883621,185.77831325301204,113.18420348058902,106.09263721552875,251.414920071048,216.33250444049736,125.39917110716402,252.08907376594567,191.10560177481975,108.75917914586799,193.6944081336238,183.16339869281052,75.08395061728395,191.88904031800115,97.09301533219764,97.508574673481,252.1384155455904,210.44992526158447,170.91539611360238,206.03617797228304,134.57855579868706,138.28067104303426,248.0829411764706,156.92450980392155,90.87558823529412,246.8679620034542,235.81632124352333,218.27806563039724,203.78040935672513,118.66851851851851,93.47300194931773,241.61648484848484,207.86618181818181,94.59321212121212,253.24944178628388,218.36289207868157,137.6787878787879,250.4737927801219,207.63075480543833,139.5791842475387,209.22746268656718,142.56258706467665,127.00378109452738,200.6784741144414,133.7260672116258,111.29237057220708,244.63646258503402,233.83795918367346,213.9910204081633,212.9959649122807,157.24894736842103,131.03087719298244,251.0941176470588,219.7896131425543,167.98611552729201,252.01330822347774,183.88863779033272,107.67168863779033,220.32963489805599,114.20512091038407,84.80123281175914,187.34733333333335,124.74711111111108,128.2171111111111,200.863908045977,103.78298850574711,101.34697318007663,219.27625570776257,167.13515981735156,152.84611872146118,251.71931119311193,241.76121361213615,220.21754817548177,251.69484218629714,233.0113933795227,175.07790608160124,182.66791979949872,209.96967418546365,155.58496240601502,198.4915300546448,200.3218579234973,210.59439890710382,231.0277850589777,222.00218435998255,227.10956749672349,240.14676679182313,230.84580725907384,235.34618272841053,225.16461780929865,176.36319936958233,190.46950354609933,227.4747474747475,213.24137022397892,229.0630654369785,127.21626016260163,177.86873614190688,226.2774575018477,125.63642276422765,172.24373983739835,223.48569105691055,211.57602739726025,202.6166666666667,112.25616438356163,232.788707165109,223.29470404984426,227.7140965732087,240.15507246376816,229.75507246376813,233.9308610400682,164.1051724137931,220.52212643678158,168.7080459770115,79.8517382413088,162.74683026584867,196.59396728016358,94.23824959481361,161.34554294975686,193.9590491626148,79.78636577338975,179.8231311706629,232.17075693464977,102.69287671232878,193.92776255707759,239.51652968036532,148.6695652173913,205.1933747412008,240.1701863354037,91.19001122334454,155.3319865319866,187.23288439955104,106.31991614255766,139.9981132075472,174.7197064989518,57.642643391521204,171.3025768911056,238.1610141313383,71.97992315081652,172.01421709894328,235.7541786743516,71.31168335717692,159.1908440629471,226.09976156413921,244.1924449979244,235.9163138231632,229.28609381486095,69.52179155900086,175.89164513350565,237.39138673557278,216.4142114384749,195.25753899480065,196.67590987868286,249.85219399538101,240.41739799846036,200.26089299461125,249.38250345781472,237.93796680497925,196.80359612724754,253.47034400948996,202.29074733096084,46.77580071174376,253.53558052434454,209.61535580524347,70.954556803995,253.5488636363636,198.43219696969697,57.787405303030305,253.13147178592206,207.16311809191393,72.70831878999418,249.3661952861953,239.99144781144784,217.05474747474744,251.00118443316413,215.11218274111673,185.4602368866328,237.2111111111111,155.7409465020576,186.62345679012344,235.223569023569,162.53176206509536,187.51694725028057,198.08971061093246,104.20021436227225,97.80385852090032,206.60325443786985,100.96735700197239,90.59585798816566,184.13233830845772,92.13640886476706,94.34219810040705,199.81234193222053,97.20313606474456,90.14456246838647,249.36838951310864,234.40194756554308,194.0937827715356,246.41093272171253,235.29388379204894,211.73998470948013
